"","method","Nt","p0","p1","miss0","miss1","ENS","ENS_se","scenario"
"2676","RGI",200,0.5,0.5,0.1,0.5,100.8536,10.1198324166369,3
"2677","RGI",200,0.5,0.5,0.2,0,100.1902,7.88709354480207,3
"2678","RGI",200,0.5,0.5,0.2,0.1,100.2687,8.24855770304227,3
"2679","RGI",200,0.5,0.5,0.2,0.2,100.4008,8.66290158932875,3
"2680","RGI",200,0.5,0.5,0.2,0.3,100.5553,9.14556209538835,3
"2681","RGI",200,0.5,0.5,0.2,0.4,100.751,9.7620453160634,3
"2682","RGI",200,0.5,0.5,0.2,0.5,100.9784,10.4837075623286,3
"2683","RGI",200,0.5,0.5,0.3,0,100.3402,8.39320609486358,3
"2684","RGI",200,0.5,0.5,0.3,0.1,100.4226,8.73603119637896,3
"2685","RGI",200,0.5,0.5,0.3,0.2,100.5652,9.13722593842272,3
"2686","RGI",200,0.5,0.5,0.3,0.3,100.7123,9.60540239060856,3
"2687","RGI",200,0.5,0.5,0.3,0.4,100.8804,10.2220029727289,3
"2688","RGI",200,0.5,0.5,0.3,0.5,101.1138,10.92628884566,3
"2689","RGI",200,0.5,0.5,0.4,0,100.537,8.97878014260762,3
"2690","RGI",200,0.5,0.5,0.4,0.1,100.6168,9.29706412262118,3
"2691","RGI",200,0.5,0.5,0.4,0.2,100.739,9.68236819302915,3
"2692","RGI",200,0.5,0.5,0.4,0.3,100.8818,10.1655478256836,3
"2693","RGI",200,0.5,0.5,0.4,0.4,101.0426,10.7527460397212,3
"2694","RGI",200,0.5,0.5,0.4,0.5,101.2696,11.4484419255308,3
"2695","RGI",200,0.5,0.5,0.5,0,100.8088,9.7153425749242,3
"2696","RGI",200,0.5,0.5,0.5,0.1,100.8875,10.0385118878294,3
"2697","RGI",200,0.5,0.5,0.5,0.2,101.021,10.3971904453518,3
"2698","RGI",200,0.5,0.5,0.5,0.3,101.1562,10.8821984812067,3
"2699","RGI",200,0.5,0.5,0.5,0.4,101.2934,11.4215919081436,3
"2700","RGI",200,0.5,0.5,0.5,0.5,101.5108,12.1042197011397,3
"2701","RGI",200,0.7,0.7,0,0,140.0074,6.48221776514145,4
"2702","RGI",200,0.7,0.7,0,0.1,140.0799,6.81768025551262,4
"2703","RGI",200,0.7,0.7,0,0.2,140.153,7.20793912562002,4
"2704","RGI",200,0.7,0.7,0,0.3,140.2629,7.65642512368321,4
"2705","RGI",200,0.7,0.7,0,0.4,140.3965,8.18954178263112,4
"2706","RGI",200,0.7,0.7,0,0.5,140.5838,8.89972460640255,4
"2707","RGI",200,0.7,0.7,0.1,0,140.0838,6.82278774426263,4
"2708","RGI",200,0.7,0.7,0.1,0.1,140.1541,7.15315804082335,4
"2709","RGI",200,0.7,0.7,0.1,0.2,140.2357,7.51812461520644,4
"2710","RGI",200,0.7,0.7,0.1,0.3,140.3346,7.96567561722192,4
"2711","RGI",200,0.7,0.7,0.1,0.4,140.4558,8.48364565410169,4
"2712","RGI",200,0.7,0.7,0.1,0.5,140.6419,9.17267017709771,4
"2713","RGI",200,0.7,0.7,0.2,0,140.1846,7.20253500450009,4
"2714","RGI",200,0.7,0.7,0.2,0.1,140.2562,7.52380371369643,4
"2715","RGI",200,0.7,0.7,0.2,0.2,140.3345,7.87649755102908,4
"2716","RGI",200,0.7,0.7,0.2,0.3,140.4232,8.29497332233455,4
"2717","RGI",200,0.7,0.7,0.2,0.4,140.5596,8.83028001959861,4
"2718","RGI",200,0.7,0.7,0.2,0.5,140.7298,9.50422142958056,4
"2719","RGI",200,0.7,0.7,0.3,0,140.2884,7.66642699373607,4
"2720","RGI",200,0.7,0.7,0.3,0.1,140.3517,7.97594939094204,4
"2721","RGI",200,0.7,0.7,0.3,0.2,140.4303,8.32613201657503,4
"2722","RGI",200,0.7,0.7,0.3,0.3,140.5106,8.72727358173313,4
"2723","RGI",200,0.7,0.7,0.3,0.4,140.6471,9.25417341325287,4
"2724","RGI",200,0.7,0.7,0.3,0.5,140.7983,9.89929374812522,4
"2725","RGI",200,0.7,0.7,0.4,0,140.4326,8.19118836291046,4
"2726","RGI",200,0.7,0.7,0.4,0.1,140.4956,8.50410563323752,4
"2727","RGI",200,0.7,0.7,0.4,0.2,140.5563,8.81563394488366,4
"2728","RGI",200,0.7,0.7,0.4,0.3,140.6462,9.21410416326803,4
"2729","RGI",200,0.7,0.7,0.4,0.4,140.7687,9.72599916800231,4
"2730","RGI",200,0.7,0.7,0.4,0.5,140.9236,10.3631801388502,4
"2731","RGI",200,0.7,0.7,0.5,0,140.6424,8.8116449513513,4
"2732","RGI",200,0.7,0.7,0.5,0.1,140.6894,9.11678886581906,4
"2733","RGI",200,0.7,0.7,0.5,0.2,140.7415,9.43803927776002,4
"2734","RGI",200,0.7,0.7,0.5,0.3,140.816,9.8106762731676,4
"2735","RGI",200,0.7,0.7,0.5,0.4,140.921,10.3372358415819,4
"2736","RGI",200,0.7,0.7,0.5,0.5,141.0604,10.9508969520494,4
"2737","RGI",200,0.9,0.9,0,0,180.053,4.19246331824949,5
"2738","RGI",200,0.9,0.9,0,0.1,180.0613,4.42333572091131,5
"2739","RGI",200,0.9,0.9,0,0.2,180.0717,4.67764333235385,5
"2740","RGI",200,0.9,0.9,0,0.3,180.0803,4.97159165482828,5
"2741","RGI",200,0.9,0.9,0,0.4,180.0944,5.3080416511758,5
"2742","RGI",200,0.9,0.9,0,0.5,180.1209,5.73019778948953,5
"2743","RGI",200,0.9,0.9,0.1,0,180.067,4.40675083766878,5
"2744","RGI",200,0.9,0.9,0.1,0.1,180.0727,4.62827795250896,5
"2745","RGI",200,0.9,0.9,0.1,0.2,180.0823,4.87488493816172,5
"2746","RGI",200,0.9,0.9,0.1,0.3,180.0823,5.16180115164396,5
"2747","RGI",200,0.9,0.9,0.1,0.4,180.0952,5.49701361430619,5
"2748","RGI",200,0.9,0.9,0.1,0.5,180.1161,5.92505961346739,5
"2749","RGI",200,0.9,0.9,0.2,0,180.0622,4.64380099151168,5
"2750","RGI",200,0.9,0.9,0.2,0.1,180.0704,4.85264862316096,5
"2751","RGI",200,0.9,0.9,0.2,0.2,180.0755,5.10303868791772,5
"2752","RGI",200,0.9,0.9,0.2,0.3,180.078,5.39064206771236,5
"2753","RGI",200,0.9,0.9,0.2,0.4,180.0932,5.71672824771178,5
"2754","RGI",200,0.9,0.9,0.2,0.5,180.1077,6.12656952914268,5
"2755","RGI",200,0.9,0.9,0.3,0,180.0581,4.92033996432528,5
"2756","RGI",200,0.9,0.9,0.3,0.1,180.0518,5.13343471519776,5
"2757","RGI",200,0.9,0.9,0.3,0.2,180.0621,5.37687034095731,5
"2758","RGI",200,0.9,0.9,0.3,0.3,180.0632,5.64652052855632,5
"2759","RGI",200,0.9,0.9,0.3,0.4,180.0726,5.96317744063673,5
"2760","RGI",200,0.9,0.9,0.3,0.5,180.0723,6.37030068231307,5
"2761","RGI",200,0.9,0.9,0.4,0,180.0653,5.26009531950487,5
"2762","RGI",200,0.9,0.9,0.4,0.1,180.0562,5.46631773893197,5
"2763","RGI",200,0.9,0.9,0.4,0.2,180.0676,5.70090170657474,5
"2764","RGI",200,0.9,0.9,0.4,0.3,180.044,5.98607110755715,5
"2765","RGI",200,0.9,0.9,0.4,0.4,180.0634,6.28492883595728,5
"2766","RGI",200,0.9,0.9,0.4,0.5,180.0487,6.69308658623247,5
"2767","RGI",200,0.9,0.9,0.5,0,180.1084,5.68095738125862,5
"2768","RGI",200,0.9,0.9,0.5,0.1,180.1042,5.87343103128043,5
"2769","RGI",200,0.9,0.9,0.5,0.2,180.1017,6.10628248434167,5
"2770","RGI",200,0.9,0.9,0.5,0.3,180.1056,6.36073066003057,5
"2771","RGI",200,0.9,0.9,0.5,0.4,180.1034,6.65569968326602,5
"2772","RGI",200,0.9,0.9,0.5,0.5,180.0829,7.0502622795057,5
"2773","RGI",526,0.1,0.2,0,0,94.2871,9.70949540501987,6
"2774","RGI",526,0.1,0.2,0,0.1,94.2789,10.7938948302529,6
"2775","RGI",526,0.1,0.2,0,0.2,94.2291,12.0239623567722,6
"2776","RGI",526,0.1,0.2,0,0.3,94.1752,13.4294579188439,6
"2777","RGI",526,0.1,0.2,0,0.4,94.155,15.1097189040874,6
"2778","RGI",526,0.1,0.2,0,0.5,94.1446,17.2666413795635,6
"2779","RGI",526,0.1,0.2,0.1,0,94.3254,9.71999808005473,6
"2780","RGI",526,0.1,0.2,0.1,0.1,94.3148,10.8115026623954,6
"2781","RGI",526,0.1,0.2,0.1,0.2,94.2829,12.0013945413478,6
"2782","RGI",526,0.1,0.2,0.1,0.3,94.2114,13.4313122983201,6
"2783","RGI",526,0.1,0.2,0.1,0.4,94.1841,15.1128173056744,6
"2784","RGI",526,0.1,0.2,0.1,0.5,94.1899,17.2895671115008,6
"2785","RGI",526,0.1,0.2,0.2,0,94.3533,9.73539711083686,6
"2786","RGI",526,0.1,0.2,0.2,0.1,94.335,10.8269338803617,6
"2787","RGI",526,0.1,0.2,0.2,0.2,94.3081,12.0275866521122,6
"2788","RGI",526,0.1,0.2,0.2,0.3,94.2371,13.4621768897404,6
"2789","RGI",526,0.1,0.2,0.2,0.4,94.1701,15.1731205870393,6
"2790","RGI",526,0.1,0.2,0.2,0.5,94.195,17.2753934520141,6
"2791","RGI",526,0.1,0.2,0.3,0,94.3704,9.74224281002567,6
"2792","RGI",526,0.1,0.2,0.3,0.1,94.3683,10.8315921012908,6
"2793","RGI",526,0.1,0.2,0.3,0.2,94.3309,12.0120703533328,6
"2794","RGI",526,0.1,0.2,0.3,0.3,94.2951,13.4392662514639,6
"2795","RGI",526,0.1,0.2,0.3,0.4,94.231,15.1293135539211,6
"2796","RGI",526,0.1,0.2,0.3,0.5,94.2246,17.3011701306238,6
"2797","RGI",526,0.1,0.2,0.4,0,94.4394,9.7550522163838,6
"2798","RGI",526,0.1,0.2,0.4,0.1,94.4374,10.8440140401998,6
"2799","RGI",526,0.1,0.2,0.4,0.2,94.4316,12.0196492726229,6
"2800","RGI",526,0.1,0.2,0.4,0.3,94.36,13.4526985214771,6
"2801","RGI",526,0.1,0.2,0.4,0.4,94.3263,15.1527551590096,6
"2802","RGI",526,0.1,0.2,0.4,0.5,94.3441,17.2508566278733,6
"2803","RGI",526,0.1,0.2,0.5,0,94.5168,9.81807298891802,6
"2804","RGI",526,0.1,0.2,0.5,0.1,94.5455,10.8763578125182,6
"2805","RGI",526,0.1,0.2,0.5,0.2,94.5223,12.0529344988266,6
"2806","RGI",526,0.1,0.2,0.5,0.3,94.5197,13.4583923535642,6
"2807","RGI",526,0.1,0.2,0.5,0.4,94.4623,15.1416480496862,6
"2808","RGI",526,0.1,0.2,0.5,0.5,94.4241,17.1964476265041,6
"2809","RGI",162,0.1,0.3,0,0,40.4235,6.01639156361558,7
"2810","RGI",162,0.1,0.3,0,0.1,40.4062,6.68914613591322,7
"2811","RGI",162,0.1,0.3,0,0.2,40.3984,7.41631833309236,7
"2812","RGI",162,0.1,0.3,0,0.3,40.4168,8.28082936507554,7
"2813","RGI",162,0.1,0.3,0,0.4,40.4001,9.30811925677845,7
"2814","RGI",162,0.1,0.3,0,0.5,40.3852,10.5438863003084,7
"2815","RGI",162,0.1,0.3,0.1,0,40.4529,6.02835099273169,7
"2816","RGI",162,0.1,0.3,0.1,0.1,40.436,6.70020845043853,7
"2817","RGI",162,0.1,0.3,0.1,0.2,40.4204,7.43521298142884,7
"2818","RGI",162,0.1,0.3,0.1,0.3,40.4478,8.29568303370491,7
"2819","RGI",162,0.1,0.3,0.1,0.4,40.4253,9.3113205282064,7
"2820","RGI",162,0.1,0.3,0.1,0.5,40.4108,10.5177234043571,7
"2821","RGI",162,0.1,0.3,0.2,0,40.4868,6.04831248931442,7
"2822","RGI",162,0.1,0.3,0.2,0.1,40.4823,6.70680138579359,7
"2823","RGI",162,0.1,0.3,0.2,0.2,40.4685,7.43697106380416,7
"2824","RGI",162,0.1,0.3,0.2,0.3,40.4796,8.30307641466672,7
"2825","RGI",162,0.1,0.3,0.2,0.4,40.4666,9.29739364514912,7
"2826","RGI",162,0.1,0.3,0.2,0.5,40.4684,10.5145545329178,7
"2827","RGI",162,0.1,0.3,0.3,0,40.5194,6.05616143684553,7
"2828","RGI",162,0.1,0.3,0.3,0.1,40.5065,6.71403496986407,7
"2829","RGI",162,0.1,0.3,0.3,0.2,40.5084,7.44895147841713,7
"2830","RGI",162,0.1,0.3,0.3,0.3,40.5271,8.30748861128938,7
"2831","RGI",162,0.1,0.3,0.3,0.4,40.5248,9.33021383726144,7
"2832","RGI",162,0.1,0.3,0.3,0.5,40.538,10.5418626953166,7
"2833","RGI",162,0.1,0.3,0.4,0,40.5822,6.0936324467135,7
"2834","RGI",162,0.1,0.3,0.4,0.1,40.574,6.74860566101152,7
"2835","RGI",162,0.1,0.3,0.4,0.2,40.5718,7.48219507125472,7
"2836","RGI",162,0.1,0.3,0.4,0.3,40.605,8.33604966230392,7
"2837","RGI",162,0.1,0.3,0.4,0.4,40.5947,9.33358149288624,7
"2838","RGI",162,0.1,0.3,0.4,0.5,40.6142,10.5437031126418,7
"2839","RGI",162,0.1,0.3,0.5,0,40.6575,6.15710847301514,7
"2840","RGI",162,0.1,0.3,0.5,0.1,40.6545,6.80452495814297,7
"2841","RGI",162,0.1,0.3,0.5,0.2,40.671,7.53235903573803,7
"2842","RGI",162,0.1,0.3,0.5,0.3,40.7038,8.38307182059864,7
"2843","RGI",162,0.1,0.3,0.5,0.4,40.6762,9.37632897857746,7
"2844","RGI",162,0.1,0.3,0.5,0.5,40.6975,10.5734750005549,7
"2845","RGI",82,0.1,0.4,0,0,25.926,4.53082518286501,8
"2846","RGI",82,0.1,0.4,0,0.1,25.9461,5.01901522625546,8
"2847","RGI",82,0.1,0.4,0,0.2,25.9744,5.57109040896255,8
"2848","RGI",82,0.1,0.4,0,0.3,25.9811,6.19727225546376,8
"2849","RGI",82,0.1,0.4,0,0.4,26.0215,6.88275925683143,8
"2850","RGI",82,0.1,0.4,0,0.5,26.033,7.76760867799463,8
"2851","RGI",82,0.1,0.4,0.1,0,25.9463,4.54066934248771,8
"2852","RGI",82,0.1,0.4,0.1,0.1,25.9646,5.02215780784562,8
"2853","RGI",82,0.1,0.4,0.1,0.2,25.992,5.57155635563551,8
"2854","RGI",82,0.1,0.4,0.1,0.3,25.9983,6.20114042126546,8
"2855","RGI",82,0.1,0.4,0.1,0.4,26.04,6.89260116320969,8
"2856","RGI",82,0.1,0.4,0.1,0.5,26.06,7.77118003419766,8
"2857","RGI",82,0.1,0.4,0.2,0,25.9762,4.55727006343086,8
"2858","RGI",82,0.1,0.4,0.2,0.1,25.9977,5.03847529847407,8
"2859","RGI",82,0.1,0.4,0.2,0.2,26.0287,5.58449594587524,8
"2860","RGI",82,0.1,0.4,0.2,0.3,26.0336,6.21502483449337,8
"2861","RGI",82,0.1,0.4,0.2,0.4,26.0801,6.90801390094183,8
"2862","RGI",82,0.1,0.4,0.2,0.5,26.1053,7.77608247486262,8
"2863","RGI",82,0.1,0.4,0.3,0,26.0122,4.56774972976403,8
"2864","RGI",82,0.1,0.4,0.3,0.1,26.0394,5.05042555829031,8
"2865","RGI",82,0.1,0.4,0.3,0.2,26.072,5.59409915844718,8
"2866","RGI",82,0.1,0.4,0.3,0.3,26.0791,6.22113441755956,8
"2867","RGI",82,0.1,0.4,0.3,0.4,26.1151,6.90822874204635,8
"2868","RGI",82,0.1,0.4,0.3,0.5,26.1395,7.77701021850903,8
"2869","RGI",82,0.1,0.4,0.4,0,26.0647,4.60119886693689,8
"2870","RGI",82,0.1,0.4,0.4,0.1,26.0873,5.09262920280082,8
"2871","RGI",82,0.1,0.4,0.4,0.2,26.1175,5.62971252519271,8
"2872","RGI",82,0.1,0.4,0.4,0.3,26.1293,6.26344191163757,8
"2873","RGI",82,0.1,0.4,0.4,0.4,26.1821,6.94879616673397,8
"2874","RGI",82,0.1,0.4,0.4,0.5,26.2081,7.81193298868481,8
"2875","RGI",82,0.1,0.4,0.5,0,26.1449,4.63787181533703,8
"2876","RGI",82,0.1,0.4,0.5,0.1,26.1727,5.11889587894713,8
"2877","RGI",82,0.1,0.4,0.5,0.2,26.1955,5.65222739435099,8
"2878","RGI",82,0.1,0.4,0.5,0.3,26.2035,6.28078279940147,8
"2879","RGI",82,0.1,0.4,0.5,0.4,26.271,6.95634947941864,8
"2880","RGI",82,0.1,0.4,0.5,0.5,26.3046,7.82214404327505,8
"2881","RGI",254,0.4,0.6,0,0,141.6924,8.25183564542774,12
"2882","RGI",254,0.4,0.6,0,0.1,141.6003,9.1569713837323,12
"2883","RGI",254,0.4,0.6,0,0.2,141.4944,10.2060562901887,12
"2884","RGI",254,0.4,0.6,0,0.3,141.4059,11.4239133299223,12
"2885","RGI",254,0.4,0.6,0,0.4,141.24,12.9648142540055,12
"2886","RGI",254,0.4,0.6,0,0.5,141.1585,14.9076021348217,12
"2887","RGI",254,0.4,0.6,0.1,0,141.7056,8.26723432329915,12
"2888","RGI",254,0.4,0.6,0.1,0.1,141.6299,9.1781997104548,12
"2889","RGI",254,0.4,0.6,0.1,0.2,141.5222,10.2110593835005,12
"2890","RGI",254,0.4,0.6,0.1,0.3,141.4423,11.4406275835703,12
"2891","RGI",254,0.4,0.6,0.1,0.4,141.2724,12.980078831989,12
"2892","RGI",254,0.4,0.6,0.1,0.5,141.1754,14.9107769068817,12
"2893","RGI",254,0.4,0.6,0.2,0,141.7173,8.3086391219264,12
"2894","RGI",254,0.4,0.6,0.2,0.1,141.6446,9.21625654908097,12
"2895","RGI",254,0.4,0.6,0.2,0.2,141.5322,10.2756665035514,12
"2896","RGI",254,0.4,0.6,0.2,0.3,141.4596,11.4487499416977,12
"2897","RGI",254,0.4,0.6,0.2,0.4,141.2978,12.9910504540314,12
"2898","RGI",254,0.4,0.6,0.2,0.5,141.2163,14.9233570274418,12
"2899","RGI",254,0.4,0.6,0.3,0,141.7254,8.36139857551438,12
"2900","RGI",254,0.4,0.6,0.3,0.1,141.6462,9.27017902642221,12
"2901","RGI",254,0.4,0.6,0.3,0.2,141.5162,10.2971812042945,12
"2902","RGI",254,0.4,0.6,0.3,0.3,141.4537,11.5100870770143,12
"2903","RGI",254,0.4,0.6,0.3,0.4,141.3181,12.9814392178378,12
"2904","RGI",254,0.4,0.6,0.3,0.5,141.2442,14.8892288340776,12
"2905","RGI",254,0.4,0.6,0.4,0,141.7736,8.40224986657038,12
"2906","RGI",254,0.4,0.6,0.4,0.1,141.7056,9.29749283287154,12
"2907","RGI",254,0.4,0.6,0.4,0.2,141.578,10.3152293428522,12
"2908","RGI",254,0.4,0.6,0.4,0.3,141.49,11.5132252403722,12
"2909","RGI",254,0.4,0.6,0.4,0.4,141.3482,12.9777886814321,12
"2910","RGI",254,0.4,0.6,0.4,0.5,141.2474,14.8970596252599,12
"2911","RGI",254,0.4,0.6,0.5,0,141.8009,8.5036045486036,12
"2912","RGI",254,0.4,0.6,0.5,0.1,141.7314,9.38184714998036,12
"2913","RGI",254,0.4,0.6,0.5,0.2,141.5973,10.433341658923,12
"2914","RGI",254,0.4,0.6,0.5,0.3,141.5097,11.5771805298571,12
"2915","RGI",254,0.4,0.6,0.5,0.4,141.3888,13.0307564869221,12
"2916","RGI",254,0.4,0.6,0.5,0.5,141.3092,14.9098969098578,12
"2917","RGI",82,0.6,0.9,0,0,66.762,3.12565720662029,9
"2918","RGI",82,0.6,0.9,0,0.1,66.6887,3.41879527408598,9
"2919","RGI",82,0.6,0.9,0,0.2,66.6084,3.742759712435,9
"2920","RGI",82,0.6,0.9,0,0.3,66.5004,4.14672393244802,9
"2921","RGI",82,0.6,0.9,0,0.4,66.3444,4.64331182179998,9
"2922","RGI",82,0.6,0.9,0,0.5,66.1623,5.17635375277013,9
"2923","RGI",82,0.6,0.9,0.1,0,66.7736,3.17564977841567,9
"2924","RGI",82,0.6,0.9,0.1,0.1,66.7025,3.46378312389112,9
"2925","RGI",82,0.6,0.9,0.1,0.2,66.622,3.78628440492252,9
"2926","RGI",82,0.6,0.9,0.1,0.3,66.5162,4.17711412200323,9
"2927","RGI",82,0.6,0.9,0.1,0.4,66.3596,4.65837502631428,9
"2928","RGI",82,0.6,0.9,0.1,0.5,66.1813,5.18446893922783,9
"2929","RGI",82,0.6,0.9,0.2,0,66.7875,3.23938159365502,9
"2930","RGI",82,0.6,0.9,0.2,0.1,66.7218,3.51904008563592,9
"2931","RGI",82,0.6,0.9,0.2,0.2,66.6396,3.8312895633157,9
"2932","RGI",82,0.6,0.9,0.2,0.3,66.5343,4.21924207771621,9
"2933","RGI",82,0.6,0.9,0.2,0.4,66.3742,4.70210435215275,9
"2934","RGI",82,0.6,0.9,0.2,0.5,66.2066,5.22172797877373,9
"2935","RGI",82,0.6,0.9,0.3,0,66.8071,3.32207664109679,9
"2936","RGI",82,0.6,0.9,0.3,0.1,66.7422,3.59132690281632,9
"2937","RGI",82,0.6,0.9,0.3,0.2,66.6632,3.89688135929654,9
"2938","RGI",82,0.6,0.9,0.3,0.3,66.5595,4.27605989420423,9
"2939","RGI",82,0.6,0.9,0.3,0.4,66.4047,4.75531063211656,9
"2940","RGI",82,0.6,0.9,0.3,0.5,66.232,5.2836131251981,9
"2941","RGI",82,0.6,0.9,0.4,0,66.8388,3.43015905740768,9
"2942","RGI",82,0.6,0.9,0.4,0.1,66.7747,3.68563404312338,9
"2943","RGI",82,0.6,0.9,0.4,0.2,66.6957,3.97923170203669,9
"2944","RGI",82,0.6,0.9,0.4,0.3,66.5831,4.3495731133787,9
"2945","RGI",82,0.6,0.9,0.4,0.4,66.4412,4.80529412681102,9
"2946","RGI",82,0.6,0.9,0.4,0.5,66.2704,5.31782961095757,9
"2947","RGI",82,0.6,0.9,0.5,0,66.8625,3.57419518732871,9
"2948","RGI",82,0.6,0.9,0.5,0.1,66.8049,3.82200166924034,9
"2949","RGI",82,0.6,0.9,0.5,0.2,66.7243,4.10158162264031,9
"2950","RGI",82,0.6,0.9,0.5,0.3,66.6222,4.44641925873196,9
"2951","RGI",82,0.6,0.9,0.5,0.4,66.4785,4.90668373797726,9
"2952","RGI",82,0.6,0.9,0.5,0.5,66.2985,5.4129592426672,9
"2953","RGI",162,0.7,0.9,0,0,137.5667,4.25391122216586,10
"2954","RGI",162,0.7,0.9,0,0.1,137.4848,4.67631861142668,10
"2955","RGI",162,0.7,0.9,0,0.2,137.3864,5.17300406312461,10
"2956","RGI",162,0.7,0.9,0,0.3,137.2415,5.76457290526176,10
"2957","RGI",162,0.7,0.9,0,0.4,137.0639,6.59728498754758,10
"2958","RGI",162,0.7,0.9,0,0.5,136.8105,7.5051863755841,10
"2959","RGI",162,0.7,0.9,0.1,0,137.5733,4.30526197089838,10
"2960","RGI",162,0.7,0.9,0.1,0.1,137.4904,4.72016269143166,10
"2961","RGI",162,0.7,0.9,0.1,0.2,137.3872,5.2072245658093,10
"2962","RGI",162,0.7,0.9,0.1,0.3,137.2548,5.79814097826884,10
"2963","RGI",162,0.7,0.9,0.1,0.4,137.0668,6.6104241566448,10
"2964","RGI",162,0.7,0.9,0.1,0.5,136.8336,7.51125508389201,10
"2965","RGI",162,0.7,0.9,0.2,0,137.5837,4.3701606538449,10
"2966","RGI",162,0.7,0.9,0.2,0.1,137.4997,4.77014416318142,10
"2967","RGI",162,0.7,0.9,0.2,0.2,137.4023,5.26057240917823,10
"2968","RGI",162,0.7,0.9,0.2,0.3,137.2695,5.84081169514356,10
"2969","RGI",162,0.7,0.9,0.2,0.4,137.0933,6.62917715172637,10
"2970","RGI",162,0.7,0.9,0.2,0.5,136.8626,7.51536887430894,10
"2971","RGI",162,0.7,0.9,0.3,0,137.603,4.45247947298421,10
"2972","RGI",162,0.7,0.9,0.3,0.1,137.5163,4.85224574180594,10
"2973","RGI",162,0.7,0.9,0.3,0.2,137.4187,5.3380370712442,10
"2974","RGI",162,0.7,0.9,0.3,0.3,137.2862,5.89889559637443,10
"2975","RGI",162,0.7,0.9,0.3,0.4,137.1139,6.68257379078203,10
"2976","RGI",162,0.7,0.9,0.3,0.5,136.8661,7.57338143768291,10
"2977","RGI",162,0.7,0.9,0.4,0,137.6381,4.53627448118132,10
"2978","RGI",162,0.7,0.9,0.4,0.1,137.5563,4.92285016584656,10
"2979","RGI",162,0.7,0.9,0.4,0.2,137.454,5.39572009833145,10
"2980","RGI",162,0.7,0.9,0.4,0.3,137.3234,5.95269316323205,10
"2981","RGI",162,0.7,0.9,0.4,0.4,137.159,6.70544668918709,10
"2982","RGI",162,0.7,0.9,0.4,0.5,136.9319,7.59863384521398,10
"2983","RGI",162,0.7,0.9,0.5,0,137.6805,4.68841315071391,10
"2984","RGI",162,0.7,0.9,0.5,0.1,137.5956,5.05416809193265,10
"2985","RGI",162,0.7,0.9,0.5,0.2,137.5013,5.50574514783996,10
"2986","RGI",162,0.7,0.9,0.5,0.3,137.3791,6.04349531095684,10
"2987","RGI",162,0.7,0.9,0.5,0.4,137.1984,6.79891608758312,10
"2988","RGI",162,0.7,0.9,0.5,0.5,136.987,7.65226023529459,10
"2989","RGI",526,0.8,0.9,0,0,462.8053,7.52744698791135,11
"2990","RGI",526,0.8,0.9,0,0.1,462.6846,8.38878775604685,11
"2991","RGI",526,0.8,0.9,0,0.2,462.529,9.36808065152672,11
"2992","RGI",526,0.8,0.9,0,0.3,462.3461,10.5188867988941,11
"2993","RGI",526,0.8,0.9,0,0.4,462.0488,12.0341140326181,11
"2994","RGI",526,0.8,0.9,0,0.5,461.5443,14.0531628699259,11
"2995","RGI",526,0.8,0.9,0.1,0,462.7807,7.58229230679368,11
"2996","RGI",526,0.8,0.9,0.1,0.1,462.67,8.41637591474821,11
"2997","RGI",526,0.8,0.9,0.1,0.2,462.5155,9.41224833883378,11
"2998","RGI",526,0.8,0.9,0.1,0.3,462.3375,10.5585672363351,11
"2999","RGI",526,0.8,0.9,0.1,0.4,462.065,12.0225550189183,11
"3000","RGI",526,0.8,0.9,0.1,0.5,461.5662,14.0272411367806,11
"3001","RGI",526,0.8,0.9,0.2,0,462.7829,7.63312478932481,11
"3002","RGI",526,0.8,0.9,0.2,0.1,462.662,8.48566772008341,11
"3003","RGI",526,0.8,0.9,0.2,0.2,462.5267,9.42865722506162,11
"3004","RGI",526,0.8,0.9,0.2,0.3,462.2963,10.6356014362983,11
"3005","RGI",526,0.8,0.9,0.2,0.4,462.0602,12.0363309727811,11
"3006","RGI",526,0.8,0.9,0.2,0.5,461.5735,14.0308048271797,11
"3007","RGI",526,0.8,0.9,0.3,0,462.7854,7.68671941764109,11
"3008","RGI",526,0.8,0.9,0.3,0.1,462.6823,8.5013054250152,11
"3009","RGI",526,0.8,0.9,0.3,0.2,462.5336,9.48840734936073,11
"3010","RGI",526,0.8,0.9,0.3,0.3,462.3211,10.6372698537263,11
"3011","RGI",526,0.8,0.9,0.3,0.4,462.0695,12.0148285614293,11
"3012","RGI",526,0.8,0.9,0.3,0.5,461.5715,14.018335818631,11
"3013","RGI",526,0.8,0.9,0.4,0,462.8038,7.7328316436169,11
"3014","RGI",526,0.8,0.9,0.4,0.1,462.6897,8.54267590636354,11
"3015","RGI",526,0.8,0.9,0.4,0.2,462.568,9.51609329521103,11
"3016","RGI",526,0.8,0.9,0.4,0.3,462.3262,10.6857761599808,11
"3017","RGI",526,0.8,0.9,0.4,0.4,462.084,12.0733061119168,11
"3018","RGI",526,0.8,0.9,0.4,0.5,461.6189,13.9937859564358,11
"3019","RGI",526,0.8,0.9,0.5,0,462.8545,7.8337645188411,11
"3020","RGI",526,0.8,0.9,0.5,0.1,462.7253,8.64930754234674,11
"3021","RGI",526,0.8,0.9,0.5,0.2,462.5577,9.63145613106972,11
"3022","RGI",526,0.8,0.9,0.5,0.3,462.3798,10.7363158861819,11
